production,date,capacity,gross
les-misrables-4443,"Aug 29, 1999",88,479255.0
les-misrables-4443,"Sep 5, 1999",78,436915.0
les-misrables-4443,"Sep 12, 1999",68,375318.0
les-misrables-4443,"Sep 19, 1999",70,400044.0
les-misrables-4443,"Sep 26, 1999",71,409835.0
les-misrables-4443,"Oct 3, 1999",65,372845.0
les-misrables-4443,"Oct 10, 1999",82,475482.0
les-misrables-4443,"Oct 17, 1999",83,465770.0
les-misrables-4443,"Oct 24, 1999",85,470521.0
les-misrables-4443,"Oct 31, 1999",71,374972.0
les-misrables-4443,"Nov 7, 1999",74,410987.0
les-misrables-4443,"Nov 14, 1999",85,475952.0
les-misrables-4443,"Nov 21, 1999",76,415354.0
les-misrables-4443,"Nov 28, 1999",95,627013.0
les-misrables-4443,"Dec 5, 1999",77,446427.0
les-misrables-4443,"Dec 12, 1999",83,490994.0
les-misrables-4443,"Dec 19, 1999",79,459040.0
les-misrables-4443,"Dec 26, 1999",73,440272.0
les-misrables-4443,"Jan 2, 2000",87,626638.0
les-misrables-4443,"Jan 9, 2000",92,459070.0
les-misrables-4443,"Jan 16, 2000",85,458927.0
les-misrables-4443,"Jan 23, 2000",71,369924.0
les-misrables-4443,"Jan 30, 2000",70,360060.0
les-misrables-4443,"Feb 6, 2000",68,354250.0
les-misrables-4443,"Feb 13, 2000",73,416994.0
les-misrables-4443,"Feb 20, 2000",81,463980.0
les-misrables-4443,"Feb 27, 2000",92,462127.0
les-misrables-4443,"Mar 5, 2000",81,408893.0
les-misrables-4443,"Mar 12, 2000",92,473726.0
les-misrables-4443,"Mar 19, 2000",97,541897.0
les-misrables-4443,"Mar 26, 2000",95,520849.0
les-misrables-4443,"Apr 2, 2000",94,507158.0
les-misrables-4443,"Apr 9, 2000",92,498855.0
les-misrables-4443,"Apr 16, 2000",90,497403.0
les-misrables-4443,"Apr 23, 2000",98,584443.0
les-misrables-4443,"Apr 30, 2000",99,547309.0
les-misrables-4443,"May 7, 2000",89,467693.0
les-misrables-4443,"May 14, 2000",78,412078.0
les-misrables-4443,"May 21, 2000",85,458208.0
les-misrables-4443,"May 28, 2000",92,494901.0
les-misrables-4443,"Jun 7, 1998",92,487094.0
les-misrables-4443,"Jun 14, 1998",97,528685.0
les-misrables-4443,"Jun 21, 1998",93,488484.0
les-misrables-4443,"Jun 28, 1998",93,508262.0
les-misrables-4443,"Jul 5, 1998",86,424852.0
les-misrables-4443,"Jul 12, 1998",93,493019.0
les-misrables-4443,"Jul 19, 1998",97,508905.0
les-misrables-4443,"Jul 26, 1998",99,531901.0
les-misrables-4443,"Aug 2, 1998",98,517129.0
les-misrables-4443,"Aug 9, 1998",99,534168.0
les-misrables-4443,"Aug 16, 1998",100,552690.0
les-misrables-4443,"Aug 23, 1998",98,523462.0
les-misrables-4443,"Aug 30, 1998",93,474979.0
les-misrables-4443,"Sep 6, 1998",82,427771.0
les-misrables-4443,"Sep 13, 1998",73,392929.0
les-misrables-4443,"Sep 20, 1998",86,453453.0
les-misrables-4443,"Sep 27, 1998",79,421589.0
les-misrables-4443,"Oct 4, 1998",80,424953.0
les-misrables-4443,"Oct 11, 1998",89,500039.0
les-misrables-4443,"Oct 18, 1998",88,475265.0
les-misrables-4443,"Oct 25, 1998",86,450702.0
les-misrables-4443,"Nov 1, 1998",71,349388.0
les-misrables-4443,"Nov 8, 1998",79,419792.0
les-misrables-4443,"Nov 15, 1998",90,477703.0
les-misrables-4443,"Nov 22, 1998",83,420211.0
les-misrables-4443,"Nov 29, 1998",97,618223.0
les-misrables-4443,"Dec 6, 1998",84,469793.0
les-misrables-4443,"Dec 13, 1998",86,476569.0
les-misrables-4443,"Dec 20, 1998",85,472258.0
les-misrables-4443,"Dec 27, 1998",95,637365.0
les-misrables-4443,"Jan 3, 1999",100,773878.0
les-misrables-4443,"Jan 10, 1999",99,459332.0
les-misrables-4443,"Jan 17, 1999",98,457169.0
les-misrables-4443,"Jan 24, 1999",91,409803.0
les-misrables-4443,"Jan 31, 1999",88,384978.0
les-misrables-4443,"Feb 7, 1999",85,382650.0
les-misrables-4443,"Feb 14, 1999",92,462941.0
les-misrables-4443,"Feb 21, 1999",99,451506.0
les-misrables-4443,"Feb 28, 1999",91,403443.0
les-misrables-4443,"Mar 7, 1999",97,433574.0
les-misrables-4443,"Mar 14, 1999",100,477817.0
les-misrables-4443,"Mar 21, 1999",97,522684.0
les-misrables-4443,"Mar 28, 1999",95,513475.0
les-misrables-4443,"Apr 4, 1999",98,556366.0
les-misrables-4443,"Apr 11, 1999",98,546625.0
les-misrables-4443,"Apr 18, 1999",89,480221.0
les-misrables-4443,"Apr 25, 1999",92,487769.0
les-misrables-4443,"May 2, 1999",90,463456.0
les-misrables-4443,"May 9, 1999",85,427034.0
les-misrables-4443,"May 16, 1999",89,450485.0
les-misrables-4443,"May 23, 1999",89,463574.0
les-misrables-4443,"May 30, 1999",93,470530.0
les-misrables-4443,"Jun 8, 1997",93,493998.0
les-misrables-4443,"Jun 15, 1997",91,462680.0
les-misrables-4443,"Jun 22, 1997",95,507153.0
les-misrables-4443,"Jun 29, 1997",97,521394.0
les-misrables-4443,"Jul 6, 1997",93,435490.0
les-misrables-4443,"Jul 13, 1997",94,483432.0
les-misrables-4443,"Jul 20, 1997",96,507704.0
les-misrables-4443,"Jul 27, 1997",94,511568.0
les-misrables-4443,"Aug 3, 1997",98,527808.0
les-misrables-4443,"Aug 10, 1997",98,543328.0
les-misrables-4443,"Aug 17, 1997",99,547747.0
les-misrables-4443,"Aug 24, 1997",100,535085.0
les-misrables-4443,"Aug 31, 1997",99,526560.0
les-misrables-4443,"Sep 7, 1997",70,362378.0
les-misrables-4443,"Sep 14, 1997",77,421558.0
les-misrables-4443,"Sep 21, 1997",81,432116.0
les-misrables-4443,"Sep 28, 1997",86,446466.0
les-misrables-4443,"Oct 5, 1997",83,445993.0
les-misrables-4443,"Oct 12, 1997",87,485903.0
les-misrables-4443,"Oct 19, 1997",88,470745.0
les-misrables-4443,"Oct 26, 1997",89,477111.0
les-misrables-4443,"Nov 2, 1997",80,400336.0
les-misrables-4443,"Nov 9, 1997",82,447068.0
les-misrables-4443,"Nov 16, 1997",87,462218.0
les-misrables-4443,"Nov 23, 1997",88,453215.0
les-misrables-4443,"Nov 30, 1997",98,612934.0
les-misrables-4443,"Dec 7, 1997",86,466883.0
les-misrables-4443,"Dec 14, 1997",88,492244.0
les-misrables-4443,"Dec 21, 1997",84,469795.0
les-misrables-4443,"Dec 28, 1997",97,643007.0
les-misrables-4443,"Jan 4, 1998",99,718889.0
les-misrables-4443,"Jan 11, 1998",99,470746.0
les-misrables-4443,"Jan 18, 1998",99,469639.0
les-misrables-4443,"Jan 25, 1998",96,435282.0
les-misrables-4443,"Feb 1, 1998",96,427700.0
les-misrables-4443,"Feb 8, 1998",92,407059.0
les-misrables-4443,"Feb 15, 1998",99,493112.0
les-misrables-4443,"Feb 22, 1998",100,472485.0
les-misrables-4443,"Mar 1, 1998",99,460516.0
les-misrables-4443,"Mar 8, 1998",100,475012.0
les-misrables-4443,"Mar 15, 1998",96,518938.0
les-misrables-4443,"Mar 22, 1998",99,538672.0
les-misrables-4443,"Mar 29, 1998",98,530686.0
les-misrables-4443,"Apr 5, 1998",91,480970.0
les-misrables-4443,"Apr 12, 1998",99,567565.0
les-misrables-4443,"Apr 19, 1998",100,578626.0
les-misrables-4443,"Apr 26, 1998",93,513687.0
les-misrables-4443,"May 3, 1998",94,505433.0
les-misrables-4443,"May 10, 1998",92,488264.0
les-misrables-4443,"May 17, 1998",93,500210.0
les-misrables-4443,"May 24, 1998",95,528543.0
les-misrables-4443,"May 31, 1998",90,464632.0
les-misrables-4443,"Jun 2, 1996",95,479050.0
les-misrables-4443,"Jun 9, 1996",94,488776.0
les-misrables-4443,"Jun 16, 1996",89,443393.0
les-misrables-4443,"Jun 23, 1996",92,472392.0
les-misrables-4443,"Jun 30, 1996",95,493870.0
les-misrables-4443,"Jul 7, 1996",96,472773.0
les-misrables-4443,"Jul 14, 1996",92,471462.0
les-misrables-4443,"Jul 21, 1996",98,508401.0
les-misrables-4443,"Jul 28, 1996",99,526582.0
les-misrables-4443,"Aug 4, 1996",99,524869.0
les-misrables-4443,"Aug 11, 1996",99,536124.0
les-misrables-4443,"Aug 18, 1996",99,541711.0
les-misrables-4443,"Aug 25, 1996",98,531980.0
les-misrables-4443,"Sep 1, 1996",98,525811.0
les-misrables-4443,"Sep 8, 1996",37,433168.0
les-misrables-4443,"Sep 15, 1996",83,411369.0
les-misrables-4443,"Sep 22, 1996",83,421102.0
les-misrables-4443,"Sep 29, 1996",85,434622.0
les-misrables-4443,"Oct 6, 1996",90,465400.0
les-misrables-4443,"Oct 13, 1996",90,478842.0
les-misrables-4443,"Oct 20, 1996",94,495618.0
les-misrables-4443,"Oct 27, 1996",92,470712.0
les-misrables-4443,"Nov 3, 1996",87,432023.0
les-misrables-4443,"Nov 10, 1996",94,480916.0
les-misrables-4443,"Nov 17, 1996",86,452102.0
les-misrables-4443,"Nov 24, 1996",91,459579.0
les-misrables-4443,"Dec 1, 1996",99,604475.0
les-misrables-4443,"Dec 8, 1996",89,489139.0
les-misrables-4443,"Dec 15, 1996",88,404168.0
les-misrables-4443,"Dec 22, 1996",91,475578.0
les-misrables-4443,"Dec 29, 1996",100,720504.0
les-misrables-4443,"Jan 5, 1997",99,627284.0
les-misrables-4443,"Jan 12, 1997",86,461658.0
les-misrables-4443,"Jan 19, 1997",98,457897.0
les-misrables-4443,"Jan 26, 1997",97,441146.0
les-misrables-4443,"Feb 2, 1997",96,428261.0
les-misrables-4443,"Feb 9, 1997",99,436127.0
les-misrables-4443,"Feb 16, 1997",100,482170.0
les-misrables-4443,"Feb 23, 1997",100,446494.0
les-misrables-4443,"Mar 2, 1997",99,376867.0
les-misrables-4443,"Mar 9, 1997",98,277938.0
les-misrables-4443,"Mar 16, 1997",72,397186.0
les-misrables-4443,"Mar 23, 1997",98,526932.0
les-misrables-4443,"Mar 30, 1997",97,549296.0
les-misrables-4443,"Apr 6, 1997",100,551363.0
les-misrables-4443,"Apr 13, 1997",91,484946.0
les-misrables-4443,"Apr 20, 1997",93,500829.0
les-misrables-4443,"Apr 27, 1997",98,535070.0
les-misrables-4443,"May 4, 1997",95,492194.0
les-misrables-4443,"May 11, 1997",93,482376.0
les-misrables-4443,"May 18, 1997",96,507581.0
les-misrables-4443,"May 25, 1997",98,534100.0
les-misrables-4443,"Jun 1, 1997",93,480416.0
les-misrables-4443,"Jun 4, 1995",91,436174.0
les-misrables-4443,"Jun 11, 1995",97,479145.0
les-misrables-4443,"Jun 18, 1995",95,451878.0
les-misrables-4443,"Jun 25, 1995",96,471731.0
les-misrables-4443,"Jul 2, 1995",96,461464.0
les-misrables-4443,"Jul 9, 1995",95,444563.0
les-misrables-4443,"Jul 16, 1995",96,457983.0
les-misrables-4443,"Jul 23, 1995",96,460451.0
les-misrables-4443,"Jul 30, 1995",98,470073.0
les-misrables-4443,"Aug 6, 1995",95,454637.0
les-misrables-4443,"Aug 13, 1995",100,511310.0
les-misrables-4443,"Aug 20, 1995",100,495996.0
les-misrables-4443,"Aug 27, 1995",99,472286.0
les-misrables-4443,"Sep 3, 1995",97,459480.0
les-misrables-4443,"Sep 10, 1995",85,400840.0
les-misrables-4443,"Sep 17, 1995",89,428233.0
les-misrables-4443,"Sep 24, 1995",87,421415.0
les-misrables-4443,"Oct 1, 1995",86,412933.0
les-misrables-4443,"Oct 8, 1995",90,438271.0
les-misrables-4443,"Oct 15, 1995",94,469716.0
les-misrables-4443,"Oct 22, 1995",94,461055.0
les-misrables-4443,"Oct 29, 1995",94,463819.0
les-misrables-4443,"Nov 5, 1995",85,433601.0
les-misrables-4443,"Nov 12, 1995",87,439188.0
les-misrables-4443,"Nov 19, 1995",88,432514.0
les-misrables-4443,"Nov 26, 1995",100,564606.0
les-misrables-4443,"Dec 3, 1995",90,449132.0
les-misrables-4443,"Dec 10, 1995",92,486427.0
les-misrables-4443,"Dec 17, 1995",90,469643.0
les-misrables-4443,"Dec 24, 1995",90,449740.0
les-misrables-4443,"Dec 31, 1995",100,647614.0
les-misrables-4443,"Jan 7, 1996",99,531583.0
les-misrables-4443,"Jan 14, 1996",95,410633.0
les-misrables-4443,"Jan 21, 1996",96,417686.0
les-misrables-4443,"Jan 28, 1996",96,409596.0
les-misrables-4443,"Feb 4, 1996",94,382594.0
les-misrables-4443,"Feb 11, 1996",96,405234.0
les-misrables-4443,"Feb 18, 1996",100,447703.0
les-misrables-4443,"Feb 25, 1996",100,442123.0
les-misrables-4443,"Mar 3, 1996",98,419822.0
les-misrables-4443,"Mar 10, 1996",90,452742.0
les-misrables-4443,"Mar 17, 1996",98,495646.0
les-misrables-4443,"Mar 24, 1996",99,500939.0
les-misrables-4443,"Mar 31, 1996",98,506560.0
les-misrables-4443,"Apr 7, 1996",98,536482.0
les-misrables-4443,"Apr 14, 1996",100,554711.0
les-misrables-4443,"Apr 21, 1996",94,491933.0
les-misrables-4443,"Apr 28, 1996",94,501567.0
les-misrables-4443,"May 5, 1996",95,498889.0
les-misrables-4443,"May 12, 1996",95,490605.0
les-misrables-4443,"May 19, 1996",96,508077.0
les-misrables-4443,"May 26, 1996",97,510253.0
les-misrables-4443,"Jun 5, 1994",83,428979.0
les-misrables-4443,"Jun 12, 1994",92,482635.0
les-misrables-4443,"Jun 19, 1994",82,423436.0
les-misrables-4443,"Jun 26, 1994",86,447461.0
les-misrables-4443,"Jul 3, 1994",82,411054.0
les-misrables-4443,"Jul 10, 1994",77,387389.0
les-misrables-4443,"Jul 17, 1994",88,435133.0
les-misrables-4443,"Jul 24, 1994",88,441128.0
les-misrables-4443,"Jul 31, 1994",87,447846.0
les-misrables-4443,"Aug 7, 1994",84,431069.0
les-misrables-4443,"Aug 14, 1994",93,474618.0
les-misrables-4443,"Aug 21, 1994",95,488150.0
les-misrables-4443,"Aug 28, 1994",88,453215.0
les-misrables-4443,"Sep 4, 1994",79,400146.0
les-misrables-4443,"Sep 11, 1994",70,366982.0
les-misrables-4443,"Sep 18, 1994",88,417295.0
les-misrables-4443,"Sep 25, 1994",91,441705.0
les-misrables-4443,"Oct 2, 1994",88,425050.0
les-misrables-4443,"Oct 9, 1994",93,471013.0
les-misrables-4443,"Oct 16, 1994",94,471896.0
les-misrables-4443,"Oct 23, 1994",94,471382.0
les-misrables-4443,"Oct 30, 1994",96,458551.0
les-misrables-4443,"Nov 6, 1994",86,432044.0
les-misrables-4443,"Nov 13, 1994",88,441509.0
les-misrables-4443,"Nov 20, 1994",89,435092.0
les-misrables-4443,"Nov 27, 1994",99,535541.0
les-misrables-4443,"Dec 4, 1994",91,457140.0
les-misrables-4443,"Dec 11, 1994",93,478251.0
les-misrables-4443,"Dec 18, 1994",89,454597.0
les-misrables-4443,"Dec 25, 1994",90,428613.0
les-misrables-4443,"Jan 1, 1995",100,606752.0
les-misrables-4443,"Jan 8, 1995",99,526059.0
les-misrables-4443,"Jan 15, 1995",100,455603.0
les-misrables-4443,"Jan 22, 1995",98,446816.0
les-misrables-4443,"Jan 29, 1995",99,426372.0
les-misrables-4443,"Feb 5, 1995",95,412460.0
les-misrables-4443,"Feb 12, 1995",96,417366.0
les-misrables-4443,"Feb 19, 1995",94,432303.0
les-misrables-4443,"Feb 26, 1995",100,448908.0
les-misrables-4443,"Mar 5, 1995",97,418342.0
les-misrables-4443,"Mar 12, 1995",93,455236.0
les-misrables-4443,"Mar 19, 1995",96,466848.0
les-misrables-4443,"Mar 26, 1995",96,481714.0
les-misrables-4443,"Apr 2, 1995",93,461380.0
les-misrables-4443,"Apr 9, 1995",93,444761.0
les-misrables-4443,"Apr 16, 1995",97,497319.0
les-misrables-4443,"Apr 23, 1995",100,535788.0
les-misrables-4443,"Apr 30, 1995",95,477825.0
les-misrables-4443,"May 7, 1995",94,467657.0
les-misrables-4443,"May 14, 1995",90,451795.0
les-misrables-4443,"May 21, 1995",96,494936.0
les-misrables-4443,"May 28, 1995",98,492309.0
les-misrables-4443,"Jun 6, 1993",91,481973.0
les-misrables-4443,"Jun 13, 1993",98,522526.0
les-misrables-4443,"Jun 20, 1993",96,511712.0
les-misrables-4443,"Jun 27, 1993",91,486543.0
les-misrables-4443,"Jul 4, 1993",85,436636.0
les-misrables-4443,"Jul 11, 1993",85,448865.0
les-misrables-4443,"Jul 18, 1993",90,480461.0
les-misrables-4443,"Jul 25, 1993",87,458204.0
les-misrables-4443,"Aug 1, 1993",88,469081.0
les-misrables-4443,"Aug 8, 1993",93,496024.0
les-misrables-4443,"Aug 15, 1993",98,527329.0
les-misrables-4443,"Aug 22, 1993",98,536195.0
les-misrables-4443,"Aug 29, 1993",93,485850.0
les-misrables-4443,"Sep 5, 1993",85,442792.0
les-misrables-4443,"Sep 12, 1993",81,442874.0
les-misrables-4443,"Sep 19, 1993",82,450325.0
les-misrables-4443,"Sep 26, 1993",89,472539.0
les-misrables-4443,"Oct 3, 1993",85,456252.0
les-misrables-4443,"Oct 10, 1993",90,484240.0
les-misrables-4443,"Oct 17, 1993",91,495635.0
les-misrables-4443,"Oct 24, 1993",88,471461.0
les-misrables-4443,"Oct 31, 1993",80,418383.0
les-misrables-4443,"Nov 7, 1993",84,450881.0
les-misrables-4443,"Nov 14, 1993",89,467960.0
les-misrables-4443,"Nov 21, 1993",87,455407.0
les-misrables-4443,"Nov 28, 1993",97,542112.0
les-misrables-4443,"Dec 5, 1993",90,476617.0
les-misrables-4443,"Dec 12, 1993",92,494813.0
les-misrables-4443,"Dec 19, 1993",87,453339.0
les-misrables-4443,"Dec 26, 1993",93,499644.0
les-misrables-4443,"Jan 2, 1994",100,604681.0
les-misrables-4443,"Jan 9, 1994",90,514733.0
les-misrables-4443,"Jan 16, 1994",90,481629.0
les-misrables-4443,"Jan 23, 1994",76,409215.0
les-misrables-4443,"Jan 30, 1994",76,390030.0
les-misrables-4443,"Feb 6, 1994",76,381618.0
les-misrables-4443,"Feb 13, 1994",78,396437.0
les-misrables-4443,"Feb 20, 1994",84,436648.0
les-misrables-4443,"Feb 27, 1994",78,400048.0
les-misrables-4443,"Mar 6, 1994",74,361811.0
les-misrables-4443,"Mar 13, 1994",83,406351.0
les-misrables-4443,"Mar 20, 1994",90,441047.0
les-misrables-4443,"Mar 27, 1994",92,464767.0
les-misrables-4443,"Apr 3, 1994",95,505967.0
les-misrables-4443,"Apr 10, 1994",96,505097.0
les-misrables-4443,"Apr 17, 1994",85,444499.0
les-misrables-4443,"Apr 24, 1994",93,488686.0
les-misrables-4443,"May 1, 1994",85,443383.0
les-misrables-4443,"May 8, 1994",87,450993.0
les-misrables-4443,"May 15, 1994",90,472901.0
les-misrables-4443,"May 22, 1994",92,493348.0
les-misrables-4443,"May 29, 1994",93,486411.0
les-misrables-4443,"Jun 7, 1992",91,454445.0
les-misrables-4443,"Jun 14, 1992",96,486188.0
les-misrables-4443,"Jun 21, 1992",97,500126.0
les-misrables-4443,"Jun 28, 1992",95,474861.0
les-misrables-4443,"Jul 5, 1992",95,446857.0
les-misrables-4443,"Jul 12, 1992",89,447310.0
les-misrables-4443,"Jul 19, 1992",89,442656.0
les-misrables-4443,"Jul 26, 1992",95,485728.0
les-misrables-4443,"Aug 2, 1992",96,490441.0
les-misrables-4443,"Aug 9, 1992",98,510594.0
les-misrables-4443,"Aug 16, 1992",100,534535.0
les-misrables-4443,"Aug 23, 1992",100,537161.0
les-misrables-4443,"Aug 30, 1992",97,517586.0
les-misrables-4443,"Sep 6, 1992",90,461058.0
les-misrables-4443,"Sep 13, 1992",89,471436.0
les-misrables-4443,"Sep 20, 1992",88,460665.0
les-misrables-4443,"Sep 27, 1992",92,475702.0
les-misrables-4443,"Oct 4, 1992",79,410398.0
les-misrables-4443,"Oct 11, 1992",95,496027.0
les-misrables-4443,"Oct 18, 1992",96,504290.0
les-misrables-4443,"Oct 25, 1992",91,484284.0
les-misrables-4443,"Nov 1, 1992",84,437503.0
les-misrables-4443,"Nov 8, 1992",90,470028.0
les-misrables-4443,"Nov 15, 1992",93,494466.0
les-misrables-4443,"Nov 22, 1992",91,473802.0
les-misrables-4443,"Nov 29, 1992",99,552218.0
les-misrables-4443,"Dec 6, 1992",87,468681.0
les-misrables-4443,"Dec 13, 1992",90,489023.0
les-misrables-4443,"Dec 20, 1992",86,459723.0
les-misrables-4443,"Dec 27, 1992",98,546679.0
les-misrables-4443,"Jan 3, 1993",100,608158.0
les-misrables-4443,"Jan 10, 1993",99,552964.0
les-misrables-4443,"Jan 17, 1993",97,522122.0
les-misrables-4443,"Jan 24, 1993",87,470960.0
les-misrables-4443,"Jan 31, 1993",86,460380.0
les-misrables-4443,"Feb 7, 1993",81,425609.0
les-misrables-4443,"Feb 14, 1993",87,464322.0
les-misrables-4443,"Feb 21, 1993",90,509168.0
les-misrables-4443,"Feb 28, 1993",89,465513.0
les-misrables-4443,"Mar 7, 1993",85,439284.0
les-misrables-4443,"Mar 14, 1993",93,495656.0
les-misrables-4443,"Mar 21, 1993",96,493977.0
les-misrables-4443,"Mar 28, 1993",96,502708.0
les-misrables-4443,"Apr 4, 1993",94,476837.0
les-misrables-4443,"Apr 11, 1993",99,541870.0
les-misrables-4443,"Apr 18, 1993",96,519007.0
les-misrables-4443,"Apr 25, 1993",97,493744.0
les-misrables-4443,"May 2, 1993",95,502743.0
les-misrables-4443,"May 9, 1993",90,472693.0
les-misrables-4443,"May 16, 1993",95,501323.0
les-misrables-4443,"May 23, 1993",98,530199.0
les-misrables-4443,"May 30, 1993",95,513121.0
les-misrables-4443,"Jun 9, 1991",99,493850.0
les-misrables-4443,"Jun 16, 1991",98,491537.0
les-misrables-4443,"Jun 23, 1991",98,507512.0
les-misrables-4443,"Jun 30, 1991",96,493492.0
les-misrables-4443,"Jul 7, 1991",87,448298.0
les-misrables-4443,"Jul 14, 1991",87,459102.0
les-misrables-4443,"Jul 21, 1991",88,458053.0
les-misrables-4443,"Jul 28, 1991",93,492167.0
les-misrables-4443,"Aug 4, 1991",92,485946.0
les-misrables-4443,"Aug 11, 1991",96,514262.0
les-misrables-4443,"Aug 18, 1991",99,544884.0
les-misrables-4443,"Aug 25, 1991",97,529810.0
les-misrables-4443,"Sep 1, 1991",96,520724.0
les-misrables-4443,"Sep 8, 1991",82,424762.0
les-misrables-4443,"Sep 15, 1991",89,462470.0
les-misrables-4443,"Sep 22, 1991",94,488486.0
les-misrables-4443,"Sep 29, 1991",94,484658.0
les-misrables-4443,"Oct 6, 1991",91,469255.0
les-misrables-4443,"Oct 13, 1991",97,497253.0
les-misrables-4443,"Oct 20, 1991",92,488611.0
les-misrables-4443,"Oct 27, 1991",95,488088.0
les-misrables-4443,"Nov 3, 1991",88,457357.0
les-misrables-4443,"Nov 10, 1991",91,464941.0
les-misrables-4443,"Nov 17, 1991",91,465730.0
les-misrables-4443,"Nov 24, 1991",93,468998.0
les-misrables-4443,"Dec 1, 1991",94,511466.0
les-misrables-4443,"Dec 8, 1991",93,481709.0
les-misrables-4443,"Dec 15, 1991",93,479217.0
les-misrables-4443,"Dec 22, 1991",91,467103.0
les-misrables-4443,"Dec 29, 1991",100,566963.0
les-misrables-4443,"Jan 5, 1992",100,591729.0
les-misrables-4443,"Jan 12, 1992",97,500604.0
les-misrables-4443,"Jan 19, 1992",97,487773.0
les-misrables-4443,"Jan 26, 1992",91,460810.0
les-misrables-4443,"Feb 2, 1992",91,451516.0
les-misrables-4443,"Feb 9, 1992",89,438123.0
les-misrables-4443,"Feb 16, 1992",96,485536.0
les-misrables-4443,"Feb 23, 1992",99,519903.0
les-misrables-4443,"Mar 1, 1992",93,473094.0
les-misrables-4443,"Mar 8, 1992",93,469172.0
les-misrables-4443,"Mar 15, 1992",98,500991.0
les-misrables-4443,"Mar 22, 1992",98,504423.0
les-misrables-4443,"Mar 29, 1992",99,493708.0
les-misrables-4443,"Apr 5, 1992",95,476440.0
les-misrables-4443,"Apr 12, 1992",98,481791.0
les-misrables-4443,"Apr 19, 1992",100,529082.0
les-misrables-4443,"Apr 26, 1992",100,523931.0
les-misrables-4443,"May 3, 1992",95,480575.0
les-misrables-4443,"May 10, 1992",97,484476.0
les-misrables-4443,"May 17, 1992",97,489826.0
les-misrables-4443,"May 24, 1992",96,485577.0
les-misrables-4443,"May 31, 1992",92,458656.0
les-misrables-4443,"Jun 10, 1990",90,508914.0
les-misrables-4443,"Jun 17, 1990",92,513918.0
